Quad_Cat,Num_of_Fixations,Mean_Fixation_Duration,SD_Fixation_Duration,Skew_Fixation_Duration,Max_Fixation_Duration,First_Fixation_Duration,Num_of_Saccade,Mean_Saccade_Duration,SD_Saccade_Duration,Skew_Saccade_Duration,Max_Saccade_Duration,Mean_Saccade_Amplitude,SD_Saccade_Amplitude,Skew_Saccade_Amplitude,Max_Saccade_Amplitude,Mean_Saccade_Direction,SD_Saccade_Direction,Skew_Saccade_Direction,Max_Saccade_Direction,Mean_Saccade_Length,SD_Saccade_Length,Skew_Saccade_Length,Max_Saccade_Length,Num_of_Blink,Mean_Blink_Duration,SD_Blink_Duration,Skew_Blink_Duration,Max_Blink_Duration,Num_of_Microsac,Mean_Microsac_Peak_Vel,SD_Microsac_Peak_Vel,Skew_Microsac_Peak_Vel,Max_Microsac_Peak_Vel,Mean_Microsac_Ampl,SD_Microsac_Ampl,Skew_Microsac_Ampl,Max_Microsac_Ampl,Mean_Microsac_Dir,SD_Microsac_Dir,Skew_Microsac_Dir,Max_Microsac_Dir,Mean_Microsac_H_Amp,SD_Microsac_H_Amp,Skew_Microsac_H_Amp,Max_Microsac_H_Amp,Mean_Microsac_V_Amp,SD_Microsac_V_Amp,Skew_Microsac_V_Amp,Max_Microsac_V_Amp
2,0.327586207,2801.473684,3560.286769,2.015843199,16559,5426,0.318965517,272.5675676,472.3219559,2.449650884,2055,18.89334768,27.76574299,2.672409641,133.4793109,0.134926889,2.510618787,-0.082431495,3.137128562,18.89526594,27.76856207,2.672409641,133.4928631,0.232758621,172.5555556,146.6878773,2.507964964,717,1.982758621,95.76970746,54.08834865,0.907086596,282.5772198,6.877116079,12.93165393,8.276012586,158.8255586,1.330718897,113.9010283,0.023729823,179.9509208,0.088258247,14.57816068,4.581859672,158.825269,-0.132431019,1.452513608,-1.875886128,6.424256417
0,0.264900662,3230.65,4839.124214,3.640242809,28319,12126,0.258278146,561.2307692,562.1633243,0.873063851,2011,33.98153801,34.34346383,0.782220588,106.050091,0.053827167,2.116199387,-0.008676345,3.141513046,33.98498818,34.34695075,0.782220588,106.0608584,0.072847682,90,32.07491231,0.690507173,157,1.158940397,91.04331856,56.84253818,1.152964918,287.4559967,10.25971031,16.64998422,3.414880502,109.7879326,2.894990483,120.7635311,-0.053382857,179.8060857,0.789974016,18.74274764,1.055714671,103.8921834,0.235390596,5.569136592,2.090702652,35.49372308
1,0.583850932,1340.031915,1349.223827,2.194357042,7257,1242,0.577639752,384.655914,501.1849978,2.178398181,2301,23.25897325,34.59037039,3.386975247,221.1545897,0.139930522,2.264074444,-0.051464121,3.135893,23.26133475,34.59388238,3.386975247,221.1770437,0.037267081,91.16666667,21.53524243,0.775174925,130,0.813664596,124.1402106,72.34530161,0.540344712,382.8308659,7.695068443,9.838589393,5.662122686,93.34745799,10.40609729,110.4682881,-0.012601803,179.5195758,1.128361488,11.89652191,3.161106405,93.31388733,-0.161608327,3.683799923,0.529674294,22.17928835
3,0.5375,1432.325581,1438.365602,1.992680208,6494,6494,0.525,439.547619,556.3937105,2.187902817,2648,23.11109677,28.53285533,2.813199826,143.5797726,-0.318486232,1.964057282,0.159584138,3.12006681,23.11344326,28.5357523,2.813199826,143.5943503,0.0875,457.2857143,653.6761977,0.93123074,1683,1.1125,126.2162304,57.67014832,0.580526672,352.3513929,8.026322156,6.890711073,2.331281673,35.70217311,-12.34565706,107.2900264,0.070420627,179.8620211,1.6581427,8.900555802,0.234009616,33.52724858,0.055271968,5.506084869,1.797506497,35.12677489
3,0.106666667,9061.875,10757.13724,0.974090652,30040,6888,0.093333333,410.1428571,501.3473276,1.292368339,1484,23.07698642,30.24864506,1.309171232,88.13590197,1.19865615,1.749151149,0.023660369,3.140321207,23.07932945,30.25171624,1.309171232,88.14485049,0.52,421.8461538,534.1485866,2.200481992,2602,0.586666667,102.790919,70.67851885,1.205670916,294.0636371,12.16297679,37.79793895,5.831778382,252.2946702,-12.82349535,102.4849017,0.038772267,177.7779482,-5.011028421,35.32768815,-5.60598346,29.89306257,1.502314643,17.41756526,5.473200209,110.4548923
1,0.483333333,1564.229885,1674.433543,2.189909416,9310,9310,0.483333333,502.7011494,512.896497,1.380823698,2042,33.24881262,39.45466991,2.06201996,204.5402298,0.156695841,2.105056462,-0.019032967,3.135636211,33.25218841,39.45867578,2.06201996,204.560997,0.072222222,104.3846154,58.97391862,2.190855524,286,1.233333333,131.7213589,85.14769114,1.135699676,431.6415267,17.23862659,29.788348,4.893698615,284.884301,9.025101291,117.1212522,-0.049146131,179.7107466,0.081109879,33.18642282,-2.089858967,184.6055414,0.29833728,9.183259413,0.711827207,55.11937585
0,0.43877551,1867.930233,2415.526526,3.35828481,14114,1846,0.428571429,423.0238095,547.8656364,2.502782663,2899,27.42288809,27.0754337,1.52991508,109.4071816,-0.389407709,2.258574224,0.214139054,3.141169317,27.42567236,27.07818269,1.52991508,109.4182898,0.081632653,92,32.48736018,0.796107379,156,1.316326531,126.7653588,91.60062845,1.015608248,412.5806394,13.10150094,21.23984981,3.376183907,126.9329833,-7.504813319,112.1020533,0.020397691,179.9242131,0.165506665,24.25308737,0.194762074,108.699037,0.096614885,5.982582352,6.148988188,55.97958093
0,0.426666667,2017.5625,1640.962757,0.924957607,6151,574,0.413333333,341.1612903,323.066773,1.350409958,1312,27.78970811,32.89464842,2.027132187,148.1835958,-0.58691762,1.831323725,0.149751018,3.137579177,27.79252962,32.89798824,2.027132187,148.198641,0.04,71.33333333,16.01041328,-0.041567369,87,1.24,117.1483465,99.08281934,1.470550034,463.860371,13.76963534,30.84327585,6.614004822,273.679158,-22.26785743,109.6713738,0.010351386,179.8237811,-0.102177892,33.57696304,-5.553436813,83.60330008,0.155501643,3.93695741,2.095363834,25.90529324
3,0.388429752,2245.468085,3385.476871,4.238089561,21641,1640,0.380165289,338.8043478,385.8913272,1.363436832,1543,28.76237816,37.37580779,1.95314113,152.5577773,-0.449592973,2.302100439,0.187872437,3.141270426,28.76529843,37.37960259,1.95314113,152.5732666,0.165289256,131.2,52.1098031,0.428689305,231,1.512396694,104.2888028,78.16716666,1.423152541,366.5693926,10.79355243,21.30366189,5.406649133,204.8649574,-18.91628646,110.0211639,0.068549227,179.9418541,-0.963549015,23.65265208,-3.522968689,95.16206914,0.157232563,3.23852593,0.283133571,19.51239792
1,0.322222222,2450.103448,3300.421518,2.501696687,16018,1359,0.316666667,662.9122807,627.8465259,1.103415101,2417,42.36218109,37.99441166,1.257108921,181.5159657,-0.045452242,2.259547289,0.041503785,3.133838833,42.36648216,37.99826927,1.257108921,181.5343952,0.083333333,92,28.70788841,0.566658467,144,0.877777778,116.9646111,84.26222635,1.182217129,406.9085165,22.83489119,37.51563857,2.873420098,267.6079855,8.442603921,119.0601004,-0.146895321,179.9791029,0.847774133,41.59039713,1.69488194,266.3037418,-0.473256733,14.1867913,-0.51503221,58.92141966
2,0.470930233,1496.728395,1710.338972,2.460139008,10057,5058,0.465116279,632.6375,686.8556726,1.643282553,3224,43.32286895,48.42145193,1.582751728,186.0378355,-0.016348967,2.167263238,0.00853219,3.140487981,43.32726756,48.4263682,1.582751728,186.0567241,0.023255814,96.5,23.27373341,-0.203464761,116,1.261627907,137.4198196,83.24420597,1.086660538,421.0770556,16.30606004,24.63301485,3.399900134,158.2011394,-4.678388955,121.1651846,0.039071783,179.9609303,0.691985478,28.26769221,2.29352784,157.7598861,0.082156936,8.617143635,0.708556164,46.17600084
2,0.655172414,1098.763158,902.8987076,2.109685925,5154,2088,0.655172414,425.0175439,496.9847843,2.148796693,2562,29.17337156,29.58146469,1.689808211,142.3125507,0.138300996,2.113077812,-0.047454515,3.139464583,29.17633356,29.58446812,1.689808211,142.3269998,0.017241379,76,22.27105745,0.173811583,100,1.459770115,167.128116,85.02693679,0.659758254,445.2643617,13.88550768,16.98101148,3.361422144,124.9672461,-9.763985795,121.4486493,0.111118771,179.9383376,-0.844521682,20.73897794,0.475298597,110.2541813,0.091492553,7.13598737,0.111059252,37.79029953
2,0.396551724,2338.152174,1949.094969,1.087637071,8013,347,0.396551724,195.8043478,244.8487624,2.197833981,1053,16.2338221,18.70930304,2.857886869,105.6344627,-0.493403046,2.371939739,0.249436931,3.13493228,16.23547033,18.71120261,2.857886869,105.6451879,0.043103448,88,17.98610575,0.60324772,117,2.387931034,84.92145729,55.15082027,1.470657999,299.9172443,6.424687593,10.6578193,5.339705864,97.19763668,-7.098443339,99.36750456,-0.027333684,179.8933251,0.104308479,11.79447835,0.047989579,96.25517151,-0.050261771,3.98261288,1.998874418,37.35882779
0,0.357615894,2482.703704,3163.895567,2.943901638,17028,7301,0.350993377,319.9245283,295.0860923,1.105648278,1288,22.80401431,23.24144526,1.061242231,75.99732749,-0.529130087,2.137938809,0.323913542,3.137972489,22.80632962,23.24380499,1.061242231,76.00504357,0.026490066,87.75,24.30877756,-0.022301131,117,1.450331126,101.7053238,74.13692741,1.039433282,323.1907807,11.11071294,19.7188654,3.271784399,116.120382,-6.418265132,115.3396152,0.038855944,179.9539383,-0.463987018,21.4144189,-1.258158555,94.96029702,0.232642708,7.336888949,2.821823386,52.64324081
1,0.465838509,1363.36,1127.296439,1.808366611,6010,307,0.459627329,804.9459459,935.5026323,1.908084095,4984,55.71052274,59.72178862,1.068558359,198.8728128,-0.23220059,2.166342063,0.113986269,3.139779385,55.71617908,59.72785223,1.068558359,198.8930045,0.055900621,90.44444444,33.30206867,0.34873911,141,1.217391304,192.3135721,95.77047504,0.284432805,482.2988688,15.26396436,16.1365791,2.86965191,115.3108111,-11.62026071,124.0483497,0.120722886,179.9181765,-0.095866337,21.22758474,0.496484577,105.4491199,0.035568463,6.627338877,4.614160992,59.04940529
3,0.5625,1398.288889,1403.113431,1.668176019,5942,1387,0.55,389,457.2981319,2.216805979,2200,26.12082265,26.61320123,1.689241218,126.4760412,-0.009430818,2.176768472,0.04494905,3.139704901,26.12347472,26.61590329,1.689241218,126.4888825,0.15,105.4166667,54.80288369,1.675847179,258,1.2,149.0067352,82.41674666,0.913797766,469.0528429,17.03231146,25.60985987,3.879426368,186.6335808,-1.571385288,120.8010283,0.025450546,179.7598518,2.205838795,29.66998873,2.573707173,183.0283141,-0.532818341,7.964751039,-0.673663158,31.83922889
3,0.333333333,2154.16,2945.641804,1.869622962,10381,2865,0.32,893.4583333,1088.036763,1.878970069,4171,33.18897237,30.16437287,1.686015175,117.8577268,-0.006319722,2.07792422,0.114864583,3.07078635,33.19234207,30.16743548,1.686015175,117.869693,0.146666667,131.6363636,79.88525862,0.922504248,281,1.133333333,162.1602171,82.97058034,0.595478939,396.1214448,16.6502772,20.62081673,3.037365488,118.0663557,-23.82551069,114.8333641,0.19269356,177.6855171,0.010695292,23.89818804,-0.590629951,88.44726913,-0.084364963,11.59207781,3.380897103,72.99798439
1,0.255555556,3630.913043,5388.826798,3.602456855,32607,2889,0.25,286.1555556,301.2297489,1.663271284,1211,20.93716726,29.50115997,3.038944326,143.8935948,-0.434194898,1.947266026,0.175027243,3.084662076,20.93929303,29.50415525,3.038944326,143.9082045,0.094444444,116.7058824,60.02995576,0.950362265,257,1.133333333,117.8167486,86.48448465,1.432228453,473.7444961,10.69289257,16.47457968,4.385202793,123.9872132,-6.766027508,120.1751158,0.009433947,179.9717866,-0.863857231,18.47865126,-1.235046896,115.35825,-0.178208495,6.525019312,-3.52549876,26.92139071
0,0.397959184,2300.384615,1755.869325,1.000960366,6931,3130,0.397959184,211.4615385,201.5993742,1.350375661,778,16.4404432,14.39968377,1.993615065,75.48468709,0.064310763,2.053365893,0.000375884,3.134890405,16.44211241,14.40114579,1.993615065,75.49235111,0.306122449,113.5,59.30153804,1.16881379,270,1.244897959,109.7040084,58.40505304,0.604304011,269.2703162,8.636978238,10.48580573,3.119988618,62.13556067,25.31643297,111.1311521,-0.125134487,179.6540066,0.279488843,13.39891144,0.365139667,61.44387866,-0.100880678,2.239312643,-4.535986522,5.469240016
0,0.386666667,2393.724138,2852.36641,3.054804649,15099,2877,0.386666667,200.0344828,176.619341,1.175293182,624,17.14257127,22.10771376,2.52300213,100.4026156,0.554655284,2.127529353,-0.285159211,3.126515239,17.14431177,22.10995838,2.52300213,100.4128096,0.186666667,160,75.17569165,0.731172565,329,1.146666667,119.4728188,86.23707254,1.587350622,513.4618881,10.13145894,18.68641137,4.59581715,130.2405533,-2.555089173,118.2410443,0.057261563,179.6031308,-1.49776232,21.09109945,1.333184673,130.1488227,0.180427716,2.378934054,3.96358179,17.05025691
3,0.438016529,2103.754717,2547.575249,2.076735151,11471,2027,0.438016529,178.7735849,255.4766768,3.300186086,1513,12.75054959,13.41588439,2.949158188,76.57227923,0.261167391,2.299789349,-0.141128984,3.141321648,12.75184417,13.41724652,2.949158188,76.58005368,0.165289256,136.3,60.8908428,1.181673417,285,1.776859504,92.14413755,65.19868532,1.640575884,387.4597238,6.854798623,9.672584174,4.010141198,69.14632163,3.474947195,117.6591301,-0.019473259,179.871312,0.018195068,11.37662695,-0.280484525,66.09210762,-0.026774292,3.010557835,-1.160190642,17.37804051
1,0.227777778,4129.439024,3739.608122,1.126543989,15270,6471,0.222222222,266.975,238.7171363,1.226683206,899,15.1057453,15.59378722,1.748195448,65.32262613,0.26306116,2.009297683,-0.12730586,3.102174765,15.107279,15.59537047,1.748195448,65.32925839,0.511111111,192.673913,126.2355298,1.859241736,743,0.783333333,91.5962844,45.79840375,0.712962371,218.1789264,8.898033863,12.3704899,3.334329599,71.53154664,1.508286969,117.9182528,-0.011924113,179.6848248,-1.512244898,14.0747403,-2.091450641,42.67034261,-0.041988576,5.599229666,-1.968218572,22.76600888
2,0.302325581,3044.788462,3218.500798,2.53027788,16045,716,0.296511628,268.8431373,268.5058191,1.929633728,1272,16.68306415,19.87399976,2.781601236,108.0321721,-0.115623597,2.292946118,0.098951711,3.123680694,16.68475799,19.87601759,2.781601236,108.0431407,0.226744186,123.2307692,53.90071845,0.959009774,244,1.122093023,112.6622018,65.30599325,1.384248348,368.2998952,9.390917001,13.61238022,4.445988343,116.5937028,-6.958622865,119.400863,0.112870463,179.8503931,-0.718225838,15.62277333,1.19250716,115.6747714,-0.29036951,5.270344002,-2.621360743,31.18343928
2,0.465517241,1855.839506,1553.444893,1.245419036,7453,3857,0.459770115,294.9,354.4484608,2.128601194,1771,20.45854687,22.54599797,2.231356932,113.4170172,0.157889862,2.130425674,-0.010265927,3.138011574,20.46062404,22.54828708,2.231356932,113.4285325,0.206896552,145.4444444,70.84729834,0.935428137,343,1.603448276,114.5181934,62.5902315,1.207583553,373.5383692,9.090904143,11.71693358,3.507928639,86.20969718,8.382130522,115.1023672,-0.015584697,179.9086998,-0.594424859,14.07264535,-1.231971865,58.77670837,0.014976273,4.442983662,0.053629894,28.26172398
2,0.405172414,2339.595745,2096.714362,2.305505299,12007,967,0.405172414,141.9148936,166.3631217,2.455182676,777,11.82171265,9.557676658,2.220860278,50.27687794,-0.579675912,2.387756786,0.315051603,3.140237287,11.82291292,9.558647058,2.220860278,50.28198259,0.206896552,121.9583333,64.48355312,1.4438724,328,2.215517241,78.07105561,46.01417586,1.057086501,219.3207974,5.482389762,6.999022938,3.80574805,53.09453549,-13.89505289,105.2405913,0.026754063,179.9821645,-0.267579226,8.609517588,-1.704512638,45.81523522,-0.094336955,2.154875021,-4.986358099,7.629259012
0,0.158940397,5942.166667,5657.25839,1.246114876,21557,7969,0.152317881,371.9565217,340.5699072,0.97754714,1215,23.50909614,24.96995875,1.828330879,108.8859059,-0.007038939,1.78136158,-0.112674298,3.008528515,23.51148304,24.97249397,1.828330879,108.8969612,0.132450331,169.8,138.7100725,1.80510653,582,1.112582781,72.6596565,49.50839616,1.210477262,268.0540712,7.359623395,12.21023244,3.629483906,84.68242634,-1.354038319,111.4840048,0.063653816,179.8690919,-0.361581033,11.97205495,-2.103208906,53.73862134,0.33655882,7.666663813,2.391130283,42.20633468
1,0.316770186,2780.686275,3205.114572,1.722916164,12573,472,0.316770186,391.8431373,409.0401629,1.294984985,1681,24.72900605,30.43506972,1.942480733,145.0553223,-0.216154054,2.030461056,0.118688177,3.119893389,24.73151681,30.43815982,1.942480733,145.0700499,0.472049689,180.6184211,122.3863791,1.486368442,611,1.031055901,112.2284918,56.37531895,1.220895215,322.7539803,11.3665558,18.48837335,4.346678246,134.203528,-6.535308908,117.8167016,0.067784812,179.7812124,-1.741682024,20.96967988,-0.667454504,132.2966162,-0.363402813,5.347554023,1.680001769,38.83839648
3,0.4375,2018.085714,2041.385031,1.373895347,7444,3705,0.4375,265.5142857,255.3998447,1.327209923,1130,17.63795603,14.11984319,0.944080255,53.81078798,-0.154841254,2.070361224,0.024833916,3.141036298,17.63974683,14.12127679,0.944080255,53.81625144,0.125,131.1,62.4062853,0.610540233,263,1.9625,139.1689301,85.35379821,1.129187661,380.3111784,8.403163442,7.857079676,2.803947354,52.19936687,-7.047128716,125.0418956,0.051611528,179.7416392,0.445985644,11.32909226,1.369269753,51.79972374,0.041457083,2.027473358,1.505148361,11.81367868
3,0.2,4654,5334.059296,1.910812466,21300,5543,0.186666667,396.0714286,366.0213244,0.491891399,1003,24.13781413,18.6931277,0.303408372,50.4019734,0.094242434,2.120513568,-0.138832228,3.104743514,24.14026487,18.69502563,0.303408372,50.40709076,0.386666667,135.2413793,60.98047414,0.513339063,273,1.253333333,106.7330594,71.31793836,1.852391736,441.5326421,8.32701063,11.01495776,2.996185064,65.73987122,11.60601397,116.1726589,-0.166356302,179.8904065,-0.288770766,12.77589259,0.641896753,64.39841339,-0.006678236,5.181171295,-1.608852665,13.21268409
1,0.405555556,2096.945205,3404.221957,3.795690931,22081,1721,0.405555556,367.6438356,477.4621675,2.56980698,2791,24.42216581,28.39737035,1.571165154,115.6914296,0.145517858,2.266863389,-0.069361367,3.134290745,24.42464542,28.40025356,1.571165154,115.7031759,0.127777778,125.6956522,65.14629326,1.456352868,305,1.277777778,97.09892485,65.24777722,0.841144617,319.174089,12.66364579,23.45423043,3.893736615,182.0545203,-2.269127959,113.0544037,0.028303516,179.5816315,-0.89042785,24.09111895,-2.666057149,83.28638121,0.524791709,11.33044382,4.736904745,114.7873238
0,0.346938776,2658.735294,2611.468417,1.053060351,9498,1813,0.336734694,234.7878788,203.5167004,1.503963883,895,20.90550393,20.02048535,2.184939356,99.36616614,-0.271183001,2.096472636,0.095029159,3.134717029,20.90762649,20.02251805,2.184939356,99.37625488,0.142857143,112.2857143,53.92078031,1.408368441,262,1.428571429,83.65807841,70.37247703,0.998041353,301.6707436,9.238931517,15.9801409,3.822379921,124.228705,-22.17872349,118.6788107,0.145027921,179.8470001,0.920216257,18.38972646,2.521438632,124.2257787,-0.014355174,1.502960038,-4.143403146,5.970529945
0,0.32,2829.166667,4589.259111,2.656100301,19041,2856,0.306666667,313.8695652,296.0507181,1.73172098,1314,23.35696163,20.91744536,1.453715859,91.17465936,0.058924565,2.312234763,-0.068018718,3.141197312,23.35933308,20.91956913,1.453715859,91.18391641,0.173333333,119.3076923,43.43459569,0.385396002,199,1.48,84.41399209,72.66568636,1.728654803,343.7750683,11.38020571,36.87734755,7.577806537,353.1905642,7.791477084,121.4943473,0.004292601,179.9444515,3.029927408,37.22829255,6.835290824,339.3220454,1.177486392,9.685441876,9.095590555,98.00063368
3,0.214876033,4528.461538,4933.618698,1.663429167,20285,1803,0.20661157,137.36,109.4344857,1.846513946,472,15.57266256,17.97233533,2.998958617,90.91997934,-0.252184539,2.324651306,0.120544179,3.112282779,15.57424367,17.97416008,2.998958617,90.92921052,0.867768595,163.2,139.7266838,2.644471303,914,1.090909091,133.143587,95.05330972,1.616872982,482.3165378,10.32214845,15.06945499,3.770268162,112.30964,1.506796557,112.7420973,-0.064357088,179.9869811,-1.69099548,18.08324778,-2.534152513,46.55736603,0.133608713,1.788239066,-0.651897892,5.587010212
1,0.177777778,5324.53125,9492.304163,2.015569256,34899,2189,0.172222222,310.7096774,325.7197357,1.245200761,1249,26.06445847,32.72619407,1.948587327,143.8970733,-0.423571594,2.063368175,0.206950551,3.138233961,26.06710482,32.72951679,1.948587327,143.9116833,0.477777778,249.0465116,342.0824774,3.794284998,2412,0.888888889,72.05263538,62.34170646,1.68429113,316.5960016,12.6846929,36.28075981,6.796315994,373.8076358,-26.25250882,115.4212228,0.162925457,179.2021379,2.836016789,37.82794261,6.11178273,373.7074912,0.109080071,6.246618555,-3.789596406,36.87551774
2,0.453488372,1841.025641,1723.226331,1.364289043,7054,974,0.447674419,367.9480519,383.628243,1.992431442,1982,23.71905925,27.4311151,2.273034916,152.2656743,-0.184112251,2.004861051,0.053918313,3.126980988,23.72146746,27.43390021,2.273034916,152.281134,0.296511628,72.82352941,16.38377964,1.253970645,130,1.377906977,96.32171587,58.81962871,1.337065645,364.2613321,11.45846597,18.90632682,4.148886683,164.0782652,-12.75451803,116.2726413,0.058082793,178.9976513,-0.584947915,21.41204256,-1.256392746,118.7977577,-0.233272187,5.4800924,-1.518866469,26.15685672
2,0.494252874,1760.918605,2116.449008,3.097200559,12786,1779,0.494252874,260.5930233,350.420466,2.192035937,1749,18.93010549,21.358758,2.165544142,98.66663779,0.077819045,2.150347415,-0.05617885,3.138092296,18.93202748,21.36092658,2.165544142,98.6766555,0.137931034,76.91666667,24.08484399,0.795364814,126,1.862068966,95.32136671,60.77075632,1.22527674,331.6919035,8.964432627,14.56914675,4.100981298,103.5564485,-14.11275936,109.54842,0.055933324,179.8674329,-0.502976898,16.84679444,-1.717542347,92.9465731,-0.038080631,2.952419376,-2.054092794,19.06438099
2,0.284482759,3396.212121,3343.632098,1.842731662,15626,15626,0.275862069,141.96875,143.5037337,1.653898926,523,11.39857226,7.245628705,1.659907963,35.61436626,-0.381756219,2.299804109,0.12683613,3.130784505,11.39972956,7.24636436,1.659907963,35.61798222,0.120689655,83.92857143,25.51157893,0.944851586,144,2.224137931,70.23493756,45.81964012,1.434802232,264.5858548,4.974923126,7.100027202,5.54854613,76.73655143,-18.75171449,98.70941215,-0.018478169,179.5198722,0.324145077,8.490363254,-2.791106262,35.90894592,0.026979332,1.745307232,-0.147756351,11.54294969
0,0.258278146,3640.410256,4534.666864,1.84694901,18747,10915,0.251655629,233.6315789,253.2522961,1.968710054,1225,16.39735312,22.13784091,2.700514348,109.1529787,0.002703196,2.143321144,0.076434151,3.094228306,16.39901796,22.14008858,2.700514348,109.1640611,0.152317881,95.60869565,32.82008688,0.874345293,184,1.105960265,68.61141319,58.32748144,2.033529059,346.4283468,8.563265361,14.99406727,3.711988025,106.8041574,-6.549227161,116.0500416,0.00581614,178.6216613,-0.754806262,15.73842936,0.116006389,102.3109319,-0.376872848,7.074257622,-0.371254894,35.71715477
1,0.391304348,2237.587302,3494.910095,5.070198895,25905,939,0.385093168,335.983871,362.820621,1.486221861,1399,23.51066387,26.97715909,2.130029831,124.9603907,-0.259715203,1.998362495,0.146790419,3.136681123,23.51305093,26.9798981,2.130029831,124.9730781,0.161490683,87.80769231,53.01850185,3.052096959,314,1.397515528,98.18912547,61.82557182,1.19766008,310.5884544,12.32722426,21.12348937,4.754246645,196.5852965,-3.764945645,114.5328612,0.053358854,179.4729084,-0.021065496,24.17677476,-1.363634119,143.0338594,-0.270453185,3.759296491,-0.040818979,23.70532336
3,0.375,2223.966667,3370.92461,2.819442735,16301,516,0.3625,461.0344828,547.6665098,2.009687246,2418,36.46913739,49.25465938,2.015592642,187.1685735,-0.617733519,2.080003036,0.257377924,3.117922771,36.47284013,49.25966025,2.015592642,187.1875769,0.4,140.125,91.30655561,1.427333207,414,0.875,150.7944322,88.46442472,1.474323862,497.4413488,16.765906,23.77092029,2.77684622,123.5438341,-20.7482836,113.3001508,0.229896382,178.7582366,-1.699877175,28.30509872,-1.587535954,71.90149438,-0.515010651,6.764745104,0.237531834,31.17159395
3,0.253333333,3825.052632,3805.75721,0.908350919,12313,2397,0.253333333,125.8947368,103.281113,1.738511175,423,8.484407966,6.238353506,2.428359292,30.95044391,-0.123840893,1.989572945,-0.065864821,3.04203722,8.485269396,6.238986892,2.428359292,30.95358634,0.16,99.75,54.31913274,1.031246674,211,1.6,65.53838005,46.44238543,1.425507369,225.5576934,4.981660966,7.319411888,4.4835161,59.72630341,-23.0041575,115.9434005,0.167648323,178.0741448,0.21294836,8.099093331,2.909791985,59.72630248,0.007607067,3.59037427,-1.610020763,17.57965945
1,0.594444444,1276.495327,1249.811891,2.107251587,5987,1244,0.594444444,401.7570093,390.2643961,1.26383917,1532,30.73905438,33.46144392,1.631639728,143.8767385,0.091194965,1.967232411,-0.001763994,3.133230526,30.74217535,33.46484129,1.631639728,143.8913465,0.005555556,129,,,129,1.411111111,136.6107068,71.55773479,0.809758186,384.5052342,15.19810631,23.57049116,3.315905097,150.7962733,-4.733470035,114.7886414,0.044731155,179.9294937,0.559432703,27.22954247,0.408218192,148.65232,0.065502368,6.754985968,1.922017752,42.79657852
0,0.520408163,1638.607843,1374.082269,1.249072413,5827,1384,0.510204082,290.06,419.1094256,2.429698087,2098,19.78502177,19.85562933,2.35698365,98.71394448,-0.205726984,1.902939605,0.078465111,3.118582139,19.78703056,19.85764529,2.35698365,98.723967,0,,,,,1.795918367,128.8191281,76.58188348,1.156693784,470.4389001,11.15843736,19.73139187,4.396102743,143.9625625,-8.263467442,125.3618855,0.034262679,179.8071357,0.699168406,22.57098562,0.609029317,143.644737,-0.021440113,2.132572534,1.541504742,17.18315819
0,0.586666667,1310.772727,1247.247273,2.132466735,5992,423,0.573333333,402.8604651,452.2551209,2.086885613,2098,37.09918811,46.37436781,2.317464774,207.9946847,0.151900351,2.236545223,-0.093782532,3.13701801,37.10295483,46.37907624,2.317464774,208.0158026,0.013333333,71,,,71,1.28,154.9852286,89.27335443,0.790237893,394.8076711,15.1239569,19.3763208,2.543977312,98.92482706,1.583012277,117.9119201,-0.064233015,179.0881336,-0.069610422,22.98005301,-1.196220968,56.10578152,-0.459286734,8.84178661,-7.682119533,12.75098683
3,0.438016529,1839.037736,2671.84065,3.257574038,15011,3779,0.429752066,453.8269231,502.064394,2.13929898,2741,46.06420472,43.17741072,1.129915535,198.5916375,0.178220649,2.161343926,-0.074731286,3.132979509,46.06888166,43.18179456,1.129915535,198.6118007,0.024793388,255.6666667,323.3161507,0.384900179,629,1.512396694,148.4264587,114.3812529,1.188801043,542.0016641,17.11666222,25.50987578,2.219765821,140.9566901,-8.203596883,122.3534027,0.092252962,179.4448527,-0.875458041,29.78917471,-0.820037025,102.8179969,0.122223457,7.432955818,3.322520687,74.6882377
1,0.427777778,1871.584416,1891.56369,2.551526715,11571,1160,0.422222222,469.2763158,494.8789912,1.651931996,2185,37.38482979,40.61025635,1.631101218,195.4801335,-0.063584647,2.046170621,0.035083586,3.141112518,37.3886255,40.61437955,1.631101218,195.4999807,0.011111111,104.5,50.20458146,0,140,1.416666667,109.0373772,68.21199679,1.347214975,359.121097,14.68257855,28.38040781,4.366493993,215.1553679,-3.546979043,113.1353663,0.137916105,179.5560558,0.215562208,30.70710576,-0.989819367,211.4073792,0.096650203,8.878639534,2.510187737,66.4470291
2,0.465116279,1648.3875,2539.859044,4.21588927,16960,1902,0.459302326,505.2151899,526.1428019,1.66785099,2660,39.13810394,42.63798231,1.454275847,170.129877,0.144079298,2.017568206,-0.046613001,3.141186459,39.14207767,42.64231138,1.454275847,170.1471504,0.005813953,55,,,55,1.151162791,126.5841283,84.64801098,1.311603095,406.1646953,19.44869054,32.87250049,3.541779857,233.5922693,-0.854305366,114.0479437,0.018106257,179.7017358,1.042437674,37.10436578,-1.136139572,173.5606691,-0.321373984,9.081135301,-1.125071268,49.81116089
